URL,Pavadinimas,Aprašymas,Telefonas,Svetainė,El. paštas,Adresas,Trumpas aprašymas,Šalis
https://www.trustedshops.de/bewertung/mykidsbook-de,mykidsbook.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://mykidsbook.de,E-Mail nicht gefunden,Balthasar-Schaller-Str. 8 86316 Friedberg,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/shop-zum-leben-de,shop.zum-leben.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://shop.zum-leben.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/schillo-verlag-de,schillo-verlag.de,"Der Schillo Verlag ist ein unabhängiger Verlag mit Sitz in München, der sich auf Belletristik konzentriert. Das Verlagsprogramm umfasst eine Vielzahl von Romanen, Erzählungen und experimenteller Literatur, häufig mit Bezug zur Stadt München. Neben Belletristik werden auch Sachbücher, Lyrik und Kunstbücher angeboten. Der Verlag engagiert sich in der literarischen Szene Münchens und organisiert regelmäßig Lesungen und Veranstaltungen, um die Vielfalt der lokalen Literatur zu fördern.",Telefon nicht gefunden,https://schillo-verlag.de,E-Mail nicht gefunden,,"Der Schillo Verlag ist ein unabhängiger Verlag mit Sitz in München, der sich auf Bell",de
https://www.trustedshops.de/bewertung/buchbuch-net,buchbuch.net,"Buchbuch.net ist eine Plattform, die sich der Welt der Literatur widmet, insbesondere Krimis und Thrillern. Hier finden Leser eine Auswahl an fesselnden Geschichten, die zum Eintauchen und Entspannen einladen. Die Seite wird von einem Team aus Literaturbegeisterten betrieben, das eine Leidenschaft für spannende Erzählungen teilt. Neben dem Angebot an Büchern werden auch Informationen und Neuigkeiten aus der literarischen Szene bereitgestellt, um das Leseerlebnis zu bereichern.",Telefon nicht gefunden,https://buchbuch.net,E-Mail nicht gefunden,,"Buchbuch.net ist eine Plattform, die sich der Welt der Literatur widmet, insbesondere",de
https://www.trustedshops.de/bewertung/calwer-com,calwer.com,"Der Calwer Verlag ist seit über 180 Jahren im Bereich der Veröffentlichung von Fachliteratur tätig, insbesondere für den Religionsunterricht und die Gemeindearbeit. Das Verlagsprogramm umfasst eine Vielzahl von Büchern und Materialien, die darauf abzielen, religiöse Themen und Bildung zu fördern. Der Verlag wird durch verschiedene Institutionen unterstützt und bietet Ressourcen, die sowohl für Lehrkräfte als auch für die Gemeinde von Bedeutung sind.",Telefon nicht gefunden,https://calwer.com,E-Mail nicht gefunden,,Der Calwer Verlag ist seit über 180 Jahren im Bereich der Veröffentlichung von Fachli,de
https://www.trustedshops.de/bewertung/handwerk-magazin-de,handwerk-magazin.de,"Handwerk Magazin ist eine Fachzeitschrift, die sich auf die Belange und Entwicklungen im Handwerkssektor konzentriert. Sie bietet Unternehmerinnen und Unternehmern umfassende Informationen, Dossiers und Artikel zu relevanten Themen. Die Publikation erscheint in digitaler und gedruckter Form und umfasst elf Ausgaben pro Jahr. Zudem ermöglicht das Magazin den Zugang zu einem digitalen Archiv, das wertvolle Ressourcen für Entscheidungsprozesse im Handwerk bereitstellt. Ein besonderes Highlight ist der Award „Unternehmerfrau im Handwerk“, der jährlich verliehen wird und die Leistungen von Unternehmerinnen würdigt.",Telefon nicht gefunden,https://handwerk-magazin.de,E-Mail nicht gefunden,,"Handwerk Magazin ist eine Fachzeitschrift, die sich auf die Belange und Entwicklungen",de
https://www.trustedshops.de/bewertung/shop-deubner-de,shop.deubner.de,"Deubner Medien bietet Fachinformationen und Publikationen im Bereich Recht, insbesondere Arbeitsrecht und Wirtschaftsprüfung. Die Plattform umfasst eine Vielzahl von Online-Datenbanken, Kommentaren und Formularen, die praxisorientierte Einblicke und aktuelle Entwicklungen in der Rechtswelt bereitstellen. Zudem werden Seminare und Schulungen angeboten, um Fachkräfte in ihrer beruflichen Praxis zu unterstützen. Die Zusammenarbeit mit renommierten Verlagen wie Springer ermöglicht den Zugang zu hochwertigen Inhalten und Ressourcen für Juristen und Wirtschaftsprüfer.",Telefon nicht gefunden,https://shop.deubner.de,E-Mail nicht gefunden,,"Deubner Medien bietet Fachinformationen und Publikationen im Bereich Recht, insbesond",de
https://www.trustedshops.de/bewertung/rhoenbuecher-de,rhoenbuecher.de,"Rhönbücher.de bietet ein umfangreiches Sortiment an Medien, die sich mit der Region Rhön befassen. Das Angebot umfasst Wanderführer, Karten, Bildbände, Romane, Spiele sowie weitere Publikationen. Neben Neuerscheinungen sind auch verschiedene thematische Werke erhältlich, die die Kultur und Geschichte der Rhön beleuchten. Die Produktpalette richtet sich an Interessierte, die mehr über die landschaftlichen und kulturellen Besonderheiten dieser Region erfahren möchten.",Telefon nicht gefunden,https://rhoenbuecher.de,E-Mail nicht gefunden,,"Rhönbücher.de bietet ein umfangreiches Sortiment an Medien, die sich mit der Region R",de
https://www.trustedshops.de/bewertung/tmcvinyl-de,tmcvinyl.de,"TMC Vinyl ist ein Fachgeschäft für Sammler von gebrauchten Hörspielkassetten, Musik-Schallplatten und Retro Games. Der Shop bietet eine vielfältige Auswahl an nostalgischen Medien aus dem Norden Deutschlands. Kunden können bequem per PayPal, Vorabüberweisung oder durch Selbstabholung bezahlen. Der Versand erfolgt sicher und zuverlässig, um die bestellten Artikel zu schützen. TMC Vinyl richtet sich an Liebhaber von Vintage-Medien und bietet eine Plattform für den Erwerb seltener und klassischer Stücke.",Telefon nicht gefunden,https://tmcvinyl.de,E-Mail nicht gefunden,,"TMC Vinyl ist ein Fachgeschäft für Sammler von gebrauchten Hörspielkassetten, Musik-S",de
https://www.trustedshops.de/bewertung/rpa-verlag-de,rpa-verlag.de,"Der RPA-Verlag bietet eine Vielzahl von Materialien und Publikationen im Bereich der Religionspädagogik an. Dazu gehören die Zeitschrift „Religionspädagogische Praxis“ sowie Fach- und Gottesdienstbücher. Das Sortiment umfasst auch Legematerialien, wie Runddecken, Primerotücher und Holzlegematerial, die für den Einsatz in Bildungseinrichtungen geeignet sind. Ergänzend werden Produkte wie Taufurkunden und kleine Holzschalen angeboten, die für verschiedene Anlässe und zur Unterstützung von pädagogischen Prozessen genutzt werden können.",Telefon nicht gefunden,http://rpa-verlag.de,E-Mail nicht gefunden,,Der RPA-Verlag bietet eine Vielzahl von Materialien und Publikationen im Bereich der ,de
https://www.trustedshops.de/bewertung/kolping-kbi-de,kolping-kbi.de,"Die Kolping Bildung & Integration gGmbH bietet Dienstleistungen im Bereich der beruflichen Rehabilitation an. Zu den Hauptangeboten zählen das Berufliche Trainingszentrum in Gütersloh sowie die Teilzeitvorförderung in Bielefeld. Diese Einrichtungen unterstützen Menschen, insbesondere mit psychischen Erkrankungen, bei der Rückkehr ins Arbeitsleben. Ein Qualitätsmanagementsystem nach DIN EN ISO 9001:2015 sorgt für hohe Standards in der Durchführung der Programme. Die Organisation engagiert sich für die Förderung von Frauen und bietet regelmäßig Informationsveranstaltungen an.",Telefon nicht gefunden,https://kolping-kbi.de,E-Mail nicht gefunden,,Die Kolping Bildung & Integration gGmbH bietet Dienstleistungen im Bereich der berufl,de
https://www.trustedshops.de/bewertung/fortbildungsshop-de,fortbildungsshop.de,"Der Fortbildungsshop von TWINevents bietet eine Vielzahl von Bildungsressourcen, insbesondere Materialien von Vera F. Birkenbihl. Im Sortiment finden sich DVDs, Bücher und Sprachkurse, die sich auf das Lernen und Lehren konzentrieren. Die angebotenen Sprachkurse, darunter auch Deutsch als Fremdsprache, richten sich an verschiedene Zielgruppen, einschließlich (Wieder-)Einsteigern. Zusätzlich sind Materialien für Bewegungsübungen und die Förderung von Exekutivfunktionen verfügbar. Der Shop unterstützt die Weiterbildung und persönliche Entwicklung durch gezielte Lernangebote.",Telefon nicht gefunden,https://fortbildungsshop.de,E-Mail nicht gefunden,,"Der Fortbildungsshop von TWINevents bietet eine Vielzahl von Bildungsressourcen, insb",de
https://www.trustedshops.de/bewertung/vsmedien-shop-de,vsmedien-shop.de,"Der VS Medien Online-Shop bietet eine Vielzahl an gedruckten und digitalen Publikationen, darunter die Magazine VISIER, caliber, SWM und VISIER Special. Zusätzlich umfasst das Sortiment eine breite Auswahl an Fachliteratur sowie hochwertigen Messern, einschließlich der enforcer FDF-Serie mit Nylon-Etui und G10-Griffschalen. Informative Bücher über Hubschrauber im Spezialeinsatz und deren Missionen in verschiedenen Regionen sind ebenfalls erhältlich. Der Shop richtet sich an Interessierte im Bereich Waffen und Schießsport und bietet umfassende Informationen sowie Produkte zu diesen Themen.",Telefon nicht gefunden,https://vsmedien-shop.de,E-Mail nicht gefunden,,Der VS Medien Online-Shop bietet eine Vielzahl an gedruckten und digitalen Publikatio,de
https://www.trustedshops.de/bewertung/landsmannschaft-schlesien-de,landsmannschaft-schlesien.de,"Die Landsmannschaft Schlesien ist eine demokratische, überparteiliche und überkonfessionelle Organisation, die sich für die Belange der Schlesier und ihrer Nachkommen einsetzt. Sie bietet Unterstützung in Bereichen wie Eigentumsfragen, Immobilienerwerb und Ahnenforschung. Die Organisation fördert den Austausch und die Vernetzung innerhalb der schlesischen Gemeinschaft und engagiert sich für die kulturelle Identität und das Erbe Schlesiens.",Telefon nicht gefunden,https://landsmannschaft-schlesien.de,E-Mail nicht gefunden,,"Die Landsmannschaft Schlesien ist eine demokratische, überparteiliche und überkonfess",de
https://www.trustedshops.de/bewertung/essentia-baltica-de,essentia-baltica.de,"Essentia Baltica bietet eine Vielzahl von Produkten und Dienstleistungen im Bereich Gesundheit und Wohlbefinden an. Das Sortiment umfasst unter anderem Lösungen zur Unterstützung eines gesunden Sexuallebens sowie Informationen zu Themen wie Stressbewältigung und persönliche Entwicklung. Die Plattform zielt darauf ab, Menschen bei der Verbesserung ihrer Lebensqualität zu unterstützen, indem sie wertvolle Ressourcen und Ratgeber bereitstellt. Essentia Baltica legt Wert auf fundierte Informationen und praktische Ansätze zur Förderung eines erfüllten Lebens.",Telefon nicht gefunden,https://essentia-baltica.de,E-Mail nicht gefunden,,Essentia Baltica bietet eine Vielzahl von Produkten und Dienstleistungen im Bereich G,de
https://www.trustedshops.de/bewertung/let-verlag-de,let-verlag.de,"L.E.T. Verlag bietet eine Vielzahl von Schreibwaren und Bürobedarf an, darunter Notizblätter, Haftnotiz-Blöcke und Kalender. Die Produkte zeichnen sich durch hochwertige Materialien aus, wie beispielsweise Wollfilz für Notizblätter. Der Verlag richtet sich an Kunden, die Wert auf funktionale und ansprechende Schreibwaren legen. Ergänzend wird ein Newsletter angeboten, um über Neuigkeiten und Produkte informiert zu bleiben.",Telefon nicht gefunden,https://let-verlag.de,E-Mail nicht gefunden,,"L.E.T. Verlag bietet eine Vielzahl von Schreibwaren und Bürobedarf an, darunter Notiz",de
https://www.trustedshops.de/bewertung/hansa-onlineshop-de,hansa-onlineshop.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://hansa-onlineshop.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/verlag-koenigshausen-neumann-de,verlag-koenigshausen-neumann.de,"Der Verlag Königshausen & Neumann wurde 1979 von Johannes Königshausen und Thomas Neumann gegründet und hat sich auf die Veröffentlichung von wissenschaftlichen und literarischen Werken spezialisiert. Das Verlagsprogramm umfasst eine Vielzahl von Themen, darunter Philosophie, Psychologie und Kunst. Besondere Schriftenreihen und Analysen zu historischen sowie aktuellen Fragestellungen werden angeboten. Der Verlag legt Wert auf interdisziplinäre Ansätze und fördert den Austausch von Ideen durch Publikationen, die sowohl historische als auch zeitgenössische Perspektiven beleuchten.",Telefon nicht gefunden,https://verlag-koenigshausen-neumann.de,E-Mail nicht gefunden,,Der Verlag Königshausen & Neumann wurde 1979 von Johannes Königshausen und Thomas Neu,de
https://www.trustedshops.de/bewertung/sprecherhaus-shop-de,www.sprecherhaus-shop.de,"Sprecherhaus bietet eine Plattform für Veranstaltungen, die sich auf Wissenstransfer und Bildung konzentriert. Das Angebot umfasst professionelle Vortragsevents, Thementage und Seminare, die von erfahrenen Referenten geleitet werden. Der Onlineshop ermöglicht den Kauf von Eintrittskarten für diese Veranstaltungen. Die Organisation legt Wert auf die Bereitstellung von qualitativ hochwertigen Inhalten und die Förderung des Austauschs von Ideen in verschiedenen Themenbereichen.",Telefon nicht gefunden,https://sprecherhaus-shop.de,E-Mail nicht gefunden,,"Sprecherhaus bietet eine Plattform für Veranstaltungen, die sich auf Wissenstransfer ",de
https://www.trustedshops.de/bewertung/motorsport-books-de,motorsport-books.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://motorsport-books.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/shop-kochtrotz-de,shop.kochtrotz.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://shop.kochtrotz.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/schultheatertexte-de,schultheatertexte.de,"Schultheatertexte.de bietet ein umfangreiches Repertoire an Theaterstücken, die speziell für den Einsatz im Schultheater konzipiert sind. Die Auswahl umfasst sowohl zeitgenössische als auch klassische Werke, die sich mit verschiedenen Themen und historischen Kontexten befassen. Zu den angebotenen Stücken zählen dramatische Erzählungen über Frieden und Krieg sowie Geschichten, die das Schicksal von Charakteren in unterschiedlichen gesellschaftlichen Situationen beleuchten. Das Angebot richtet sich an Schulen und Theatergruppen, die qualitativ hochwertige Texte für ihre Aufführungen suchen.",Telefon nicht gefunden,https://schultheatertexte.de,E-Mail nicht gefunden,,"Schultheatertexte.de bietet ein umfangreiches Repertoire an Theaterstücken, die spezi",de
https://www.trustedshops.de/bewertung/kleintierverlag-de,kleintierverlag.de,"Der Kleintierverlag Thorsten Geier ist ein Fachverlag, der sich auf die naturnahe Haltung von Haustieren spezialisiert hat. Das Angebot umfasst eine Vielzahl von Praxisbüchern, die sich mit der Haltung und Zucht verschiedener Tierarten befassen, darunter Triops, Nagetiere und Aquaristik. Zudem wird die populärwissenschaftliche Fachzeitschrift „Schildkröten im Fokus“ herausgegeben, die sich an Schildkrötenliebhaber richtet. Der Verlag richtet sich an Privatbesitzer, Tierliebhaber, Züchter und Tierärzte und bietet auch Informationsmaterialien für Endkunden und Wiederverkäufer an.",Telefon nicht gefunden,https://kleintierverlag.de,E-Mail nicht gefunden,,"Der Kleintierverlag Thorsten Geier ist ein Fachverlag, der sich auf die naturnahe Hal",de
https://www.trustedshops.de/bewertung/am-idee-com,am-idee.com,Beschreibung nicht gefunden,Telefon nicht gefunden,https://am-idee.com,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/weltenbummler-oskar-de,weltenbummler-oskar.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://weltenbummler-oskar.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/starting-a-revolution-com,starting-a-revolution.com,"Starting a Revolution ist ein Buch von Naomi Ryland und Lisa Jaspers, das konventionelle Geschäftspraktiken hinterfragt und innovative Perspektiven für Unternehmerinnen bietet. Es beleuchtet, was wir von weiblichen Führungspersönlichkeiten über die Zukunft der Arbeitswelt lernen können. Die Inhalte richten sich an Menschen, die an einer grundlegenden Veränderung im Geschäftsleben interessiert sind. Das Buch bietet radikale Einsichten und regt dazu an, traditionelle Denkweisen zu überdenken.",Telefon nicht gefunden,https://starting-a-revolution.com,E-Mail nicht gefunden,,"Starting a Revolution ist ein Buch von Naomi Ryland und Lisa Jaspers, das konventione",de
https://www.trustedshops.de/bewertung/alarena-buchshop-de,alarena-buchshop.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://alarena-buchshop.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/touchdown24-de,touchdown24.de,"TOUCHDOWN24 ist ein Magazin, das sich auf American Football konzentriert und umfassende Informationen zu NFL, College Football sowie der German Football League (GFL) und der European League of Football (ELF) bietet. Neben aktuellen Nachrichten werden auch tiefgehende Analysen und Berichte zu den verschiedenen Ligen und Teams veröffentlicht. Zusätzlich werden Stellenangebote in Bereichen wie Journalismus, Grafikdesign und Social Media angeboten. TOUCHDOWN24 richtet sich an Fans und Interessierte des American Football und bietet eine Plattform für Austausch und Information.",Telefon nicht gefunden,https://touchdown24.de,E-Mail nicht gefunden,,"TOUCHDOWN24 ist ein Magazin, das sich auf American Football konzentriert und umfassen",de
https://www.trustedshops.de/bewertung/shop-alpha-augsburg-de,shop.alpha-augsburg.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://shop.alpha-augsburg.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/braun-best-de,braun-best.de,"Braun Denk & Werk GmbH ist in der Papierverarbeitung tätig und bietet eine Vielzahl von Produkten an, darunter Notizbücher wie die ComPENion®-Notizbücher in Form von Penbooks und Workbooks. Das Unternehmen entwickelt Lösungen für Druck, Layflat-Bindung, Veredelung und Verpackung. Die Layflat-Bindung zeichnet sich durch ein hervorragendes Aufschlagverhalten aus, während die NEO-Boxen als Schutz- und Transportmittel dienen. Mit langjähriger Erfahrung und einem innovativen Ansatz wird auf die individuellen Bedürfnisse der Kunden eingegangen.",Telefon nicht gefunden,https://braun-best.de,E-Mail nicht gefunden,,Braun Denk & Werk GmbH ist in der Papierverarbeitung tätig und bietet eine Vielzahl v,de
https://www.trustedshops.de/bewertung/hoser-mende-buchhandlung-de,hoser-mende.buchhandlung.de,Beschreibung nicht gefunden,Telefon nicht gefunden,http://hoser-mende.buchhandlung.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/fetischbuch-de,fetischbuch.de,"Der Schwarze-Zeilen Verlag bietet eine Auswahl an Büchern und E-Books, die sich mit Fetisch- und BDSM-Literatur beschäftigen. Das Sortiment umfasst Romane und Novellen, die verschiedene Aspekte dieser Themen beleuchten. Die Publikationen richten sich an Leser, die an spezifischen literarischen Inhalten interessiert sind und die Vielfalt innerhalb der Fetisch- und BDSM-Kultur erkunden möchten.",Telefon nicht gefunden,https://fetischbuch.de,E-Mail nicht gefunden,,"Der Schwarze-Zeilen Verlag bietet eine Auswahl an Büchern und E-Books, die sich mit F",de
https://www.trustedshops.de/bewertung/infosshop-de,infosshop.de,"Infosshop.de ist ein Online-Shop, der sich auf die Bereitstellung von Informationsmaterialien und Druckerzeugnissen konzentriert. Das Sortiment umfasst unter anderem DIN A3-Flyer sowie Sonderdruck-Hefte zu verschiedenen Themen. Die Produkte sind darauf ausgelegt, Informationen zu verbreiten und weiterzugeben. Die Druckerzeugnisse zeichnen sich durch eine hochwertige Verarbeitung aus, wobei besonderes Augenmerk auf das verwendete Papier gelegt wird.",Telefon nicht gefunden,https://infosshop.de,E-Mail nicht gefunden,,"Infosshop.de ist ein Online-Shop, der sich auf die Bereitstellung von Informationsmat",de
https://www.trustedshops.de/bewertung/evolve-management-de,evolve-management.de,"Evolve Management Consult GmbH bietet Beratungsdienstleistungen im Bereich Management und Unternehmensentwicklung an. Das Unternehmen hat sich auf die Förderung von Initiativen zur Verbesserung von Führungs- und Unternehmenskulturen spezialisiert. Neben der Veröffentlichung von Fachliteratur, wie dem Buch ""Evolve Management - Heute für morgen Initiative ergreifen"", werden auch Workshops und Podcasts angeboten, die sich mit aktuellen Themen der Unternehmensführung auseinandersetzen. Der Sitz befindet sich in Mainz, wo auch der Kontakt zu den Verantwortlichen hergestellt werden kann.",Telefon nicht gefunden,https://evolve-management.de,E-Mail nicht gefunden,,Evolve Management Consult GmbH bietet Beratungsdienstleistungen im Bereich Management,de
https://www.trustedshops.de/bewertung/shop-elektro-net,shop.elektro.net,Beschreibung nicht gefunden,Telefon nicht gefunden,https://shop.elektro.net,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/ueberreuter-de,ueberreuter.de,"Der Ueberreuter Verlag mit Sitz in Berlin bietet eine vielfältige Auswahl an Kinder- und Jugendliteratur sowie Bilderbüchern. Das Verlagsprogramm umfasst unter anderem spannende Geschichten und fantasievolle Welten, die sowohl junge Leser als auch deren Eltern ansprechen. Neben klassischen Erzählungen werden auch interaktive Formate wie Pappbilderbücher mit Sound angeboten. Der Verlag engagiert sich dafür, hochwertige und ansprechende Literatur für die jüngsten Leser zu schaffen und fördert damit die Lesefreude und Kreativität.",Telefon nicht gefunden,https://ueberreuter.de,E-Mail nicht gefunden,,Der Ueberreuter Verlag mit Sitz in Berlin bietet eine vielfältige Auswahl an Kinder- ,de
https://www.trustedshops.de/bewertung/lebenstraum-me,lebenstraum.me,Beschreibung nicht gefunden,Telefon nicht gefunden,https://lebenstraum.me,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/deutscher-apotheker-verlag-de,deutscher-apotheker-verlag.de,"Der Deutsche Apotheker Verlag ist in der Medienbranche tätig und bietet praxisorientierte Onlinelösungen sowie Fachliteratur im Bereich Pharmazie an. Das Sortiment umfasst umfangreiche Informationen und Ressourcen für Fachkreise, die sich mit Arzneistoffen, deren Wirkungsweise und Anwendung befassen. Besondere Schwerpunkte liegen auf der Bereitstellung von Fachwissen zur Arzneimitteltherapie und der Unterstützung bei der korrekten Durchführung von Untersuchungsmethoden. Die Inhalte sind speziell auf die Bedürfnisse von Apothekern und anderen Fachleuten im Gesundheitswesen ausgerichtet.",Telefon nicht gefunden,https://deutscher-apotheker-verlag.de,E-Mail nicht gefunden,,Der Deutsche Apotheker Verlag ist in der Medienbranche tätig und bietet praxisorienti,de
https://www.trustedshops.de/bewertung/vc-magazin-at,vc-magazin.at,Beschreibung nicht gefunden,Telefon nicht gefunden,https://vc-magazin.at,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/dhm-shop-de,dhm-shop.de,"Der DHM-Shop bietet eine Auswahl an Produkten, die sich auf die Themen Geschichte und Kultur konzentrieren. Das Sortiment umfasst Bücher, Medien und Merchandise, die sich mit der deutschen Geschichte sowie den Beziehungen zu anderen Ländern befassen. Besondere Schwerpunkte liegen auf der Kolonialgeschichte und den damit verbundenen gesellschaftlichen Fragestellungen. Der Shop richtet sich an Interessierte, die sich mit historischen Themen auseinandersetzen möchten.",Telefon nicht gefunden,https://dhm-shop.de,E-Mail nicht gefunden,,"Der DHM-Shop bietet eine Auswahl an Produkten, die sich auf die Themen Geschichte und",de
https://www.trustedshops.de/bewertung/kando-verlag-de,kando-verlag.de,"Kando Verlag ist im Bereich der Literatur tätig und bietet eine Vielzahl von Publikationen an, die sich mit Themen wie Ehe, Familie und spirituellem Leben befassen. Die Werke thematisieren universelle Werte und deren Einfluss auf Frieden und Harmonie innerhalb von Gemeinschaften und Individuen. Zudem werden grundlegende Fragen zur Ewigkeit und dem Leben nach dem Tod behandelt. Der Verlag legt einen besonderen Fokus auf die Vermittlung wahrer Familienwerte und deren Bedeutung in der heutigen Zeit.",Telefon nicht gefunden,https://kando-verlag.de,E-Mail nicht gefunden,,Kando Verlag ist im Bereich der Literatur tätig und bietet eine Vielzahl von Publikat,de
https://www.trustedshops.de/bewertung/balexa-verlag-de,balexa-verlag.de,"Balexa Verlag ist im Bereich der Medienproduktion tätig und bietet eine Vielzahl von Produkten an, darunter Musik-CDs mit traditionellen Jodelliedern, gedruckte Fotohefte sowie Kalender mit künstlerischen Fotografien. Die Publikationen umfassen auch Begleitmaterialien für Sprachkurse und kreative Erzählungen. Der Verlag legt Wert auf die Präsentation von Kunstwerken, die durch Licht und Natur inspiriert sind.",Telefon nicht gefunden,https://balexa-verlag.de,E-Mail nicht gefunden,,Balexa Verlag ist im Bereich der Medienproduktion tätig und bietet eine Vielzahl von ,de
https://www.trustedshops.de/bewertung/bild-art-de,bild-art.de,"Bild-Art.de ist eine Plattform, die sich auf die Präsentation und den Verkauf von Kunstwerken spezialisiert hat. Hier finden sich verschiedene Kunstformen, die von Malerei bis hin zu Fotografie reichen. Die Website bietet Künstlern die Möglichkeit, ihre Werke einem breiten Publikum vorzustellen und Kunstliebhabern eine Auswahl an einzigartigen Stücken zu entdecken. Neben dem Verkauf von Kunstwerken wird auch Raum für kreative Inspiration und kulturellen Austausch geboten.",Telefon nicht gefunden,https://bild-art.de,E-Mail nicht gefunden,,"Bild-Art.de ist eine Plattform, die sich auf die Präsentation und den Verkauf von Kun",de
https://www.trustedshops.de/bewertung/verlag-jura-intensiv-de,verlag.jura-intensiv.de,"Der Verlag Jura Intensiv bietet eine Vielzahl von Lernmaterialien für Jurastudenten an. Im Sortiment befinden sich Skripte, Karteikarten und hilfreiche Anregungen für Hausarbeiten und Klausuren. Die Materialien decken verschiedene Themen ab, darunter Prüfungsschemata, Definitionen und Meinungsstreitigkeiten. Zudem wird Unterstützung für die Vorbereitung auf das 2. Staatsexamen bereitgestellt. Die Plattform zielt darauf ab, den Studierenden wertvolle Ressourcen für ihren Studienerfolg zur Verfügung zu stellen.",Telefon nicht gefunden,https://verlag.jura-intensiv.de,E-Mail nicht gefunden,,Der Verlag Jura Intensiv bietet eine Vielzahl von Lernmaterialien für Jurastudenten a,de
https://www.trustedshops.de/bewertung/shop-jacobystuart-de,shop.jacobystuart.de,"Das Verlagshaus Jacoby & Stuart wurde im März 2008 von Edmund Jacoby und Nicola Stuart in Berlin gegründet. Es bietet ein vielfältiges Sortiment an literarischen Werken, darunter Sachbücher, Belletristik und Graphic Novels. Die Publikationen umfassen Themen wie Umweltbewusstsein, kulturelle Geschichten und persönliche Erzählungen. Mit einem klaren Fokus auf qualitativ hochwertige Inhalte trägt das Verlagshaus zur deutschen Literaturszene bei und fördert sowohl etablierte als auch aufstrebende Autoren. Der Sitz befindet sich in der Esmarchstraße 25, 10407 Berlin.",Telefon nicht gefunden,https://shop.jacobystuart.de,E-Mail nicht gefunden,,Das Verlagshaus Jacoby & Stuart wurde im März 2008 von Edmund Jacoby und Nicola Stuar,de
https://www.trustedshops.de/bewertung/saskiasverlag-de,saskiasverlag.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://saskiasverlag.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/ruby-press-com,ruby-press.com,"Ruby Press ist ein Verlag, der Bücher zu Architektur, Kunst und anderen kulturellen Praktiken veröffentlicht, die sich mit der Gestaltung von Raum in der zeitgenössischen Gesellschaft befassen. Die Publikationen verfolgen innovative Ansätze und kombinieren Text und Bild, um komplexe Themen zu vermitteln. Neben Buchveröffentlichungen engagiert sich Ruby Press auch in der Kuratierung von Ausstellungen, dem Schreiben und der Durchführung von Vorträgen. Zu den jüngsten Projekten gehört die Veröffentlichung „THE REAL DEAL – Post-Fossil Construction for Game Changers“, die neue Perspektiven im Bauwesen behandelt.",Telefon nicht gefunden,https://ruby-press.com,E-Mail nicht gefunden,,"Ruby Press ist ein Verlag, der Bücher zu Architektur, Kunst und anderen kulturellen P",de
https://www.trustedshops.de/bewertung/shop-rheinpfalz-de,shop.rheinpfalz.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://shop.rheinpfalz.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/spielgut-de,spielgut.de,"Das „spiel gut“-Siegel steht für qualitativ hochwertiges und pädagogisch wertvolles Kinderspielzeug in Deutschland. Der Arbeitsausschuss Kinderspiel + Spielzeug e.V. mit Sitz in Ulm hat sich der Beurteilung und Auszeichnung von Spielwaren verschrieben. Die Kriterien zur Bewertung von Spielzeug sind seit der Gründung konstant geblieben, werden jedoch regelmäßig aktualisiert. Neben der Vergabe des Siegels bietet die Plattform auch Ratgeber, Bücher und Werbemittel an, die über den Online-Shop erhältlich sind.",Telefon nicht gefunden,http://spielgut.de,E-Mail nicht gefunden,,Das „spiel gut“-Siegel steht für qualitativ hochwertiges und pädagogisch wertvolles K,de
